,fit_time,score_time,test_roc_auc,train_roc_auc,test_f1,train_f1,test_balanced_accuracy,train_balanced_accuracy,model,subject,session,task,acquisition,run,processing,space,recording,split,description
296,2.605746030807495,0.03003406524658203,0.7038327526132404,0.934145709100337,0.16666666666666666,0.6885245901639344,0.5226480836236934,0.7713896810993,wCBLE,A08,,covert,,,ica,,,,
297,2.007437229156494,0.0282137393951416,0.9024390243902438,0.9183303085299456,0.4444444444444445,0.6,0.6428571428571428,0.7269898885143894,wCBLE,A08,,covert,,,ica,,,,
298,2.0585737228393555,0.028802156448364258,0.5874999999999999,0.9215686274509804,0.15384615384615385,0.7741935483870968,0.5125,0.8218733439321675,wCBLE,A08,,covert,,,ica,,,,
299,2.322916030883789,0.0285794734954834,0.646875,0.9478007419183889,0.0,0.7272727272727273,475,0.8120694223635401,wCBLE,A08,,covert,,,ica,,,,
300,0.09983229637145996,0.018442869186401367,0.6341463414634146,0.9974703767807216,0.0,0.9142857142857143,0.4634146341463415,0.9299693782452403,tLDA,A08,,covert,,,ica,,,,
301,0.08636260032653809,0.01715087890625,0.7560975609756098,0.981203007518797,0.5454545454545454,0.8857142857142857,0.7020905923344948,0.9054316826549131,tLDA,A08,,covert,,,ica,,,,
302,0.09916830062866211,0.010423421859741211,0.5993031358885017,0.9955924293492351,0.0,0.9014084507042254,0.4878048780487805,0.9185895773917552,tLDA,A08,,covert,,,ica,,,,
303,0.08412456512451172,0.014385700225830078,0.9268292682926829,0.9822400829660358,0.22222222222222224,0.8732394366197183,0.5592334494773519,0.902968628467721,tLDA,A08,,covert,,,ica,,,,
304,0.06569957733154297,0.010789632797241211,0.715625,0.9776099629040806,0.2222222222222222,0.9014084507042254,0.5625,0.9275304716481187,tLDA,A08,,covert,,,ica,,,,
305,0.08516645431518555,0.014416933059692383,0.70625,0.9932432432432432,0.0,0.888888888888889,0.5,0.9250794912559619,tLDA,A08,,covert,,,ica,,,,
306,3.797762393951416,0.03964972496032715,0.7571428571428571,0.8926311492141255,0.4,0.6055045871559632,0.6285714285714286,0.7251479893855889,CBLE,A08,,split,,,ica,,,,
307,3.1320419311523438,0.03922152519226074,0.7256038647342995,0.9089182493806771,0.3448275862068965,0.5740740740740741,0.6014492753623188,0.7113129644921552,CBLE,A08,,split,,,ica,,,,
308,1.8861615657806396,0.03771209716796875,0.6821946169772257,0.8936334771635593,0.0,0.5555555555555556,0.4927536231884058,0.7011519986973866,CBLE,A08,,split,,,ica,,,,
309,4.121562480926514,0.03943896293640137,0.7308488612836439,0.892656517137507,0.2857142857142857,0.5825242718446602,0.5781573498964803,0.7083774322233982,CBLE,A08,,split,,,ica,,,,
310,2.6758553981781006,0.03793144226074219,0.7577639751552796,0.8929007571440202,0.4444444444444445,0.5486725663716815,0.6635610766045549,0.7024139053977041,CBLE,A08,,split,,,ica,,,,
311,2.022233247756958,0.0380244255065918,0.751552795031056,0.8856956769518847,0.13333333333333333,0.4742268041237113,0.5357142857142857,0.6576365708703086,CBLE,A08,,split,,,ica,,,,
312,4.824906826019287,0.03904223442077637,0.7612244897959184,0.8739334558073075,0.3,0.6126126126126126,0.5857142857142857,0.7307409675443968,wCBLE,A08,,split,,,ica,,,,
313,5.085481405258179,0.03921389579772949,0.7381642512077294,0.8999174236168457,0.3478260869565218,0.638655462184874,0.6043478260869565,0.7555326176713459,wCBLE,A08,,split,,,ica,,,,
314,6.068478345870972,0.03690290451049805,0.6480331262939958,0.8945290238541073,0.0,0.5849056603773585,0.47101449275362317,0.7125295123341203,wCBLE,A08,,split,,,ica,,,,
315,3.6587984561920166,0.03783130645751953,0.7991718426501035,0.8806073434828624,0.3157894736842105,0.5925925925925926,0.5926501035196687,0.7181266791500448,wCBLE,A08,,split,,,ica,,,,
316,11.552351713180542,0.039345741271972656,0.7732919254658386,0.8758853700236099,0.43478260869565216,0.5818181818181818,0.6495859213250518,0.7152365057396401,wCBLE,A08,,split,,,ica,,,,
317,5.678281784057617,0.03916811943054199,0.7277432712215322,0.8622893429943825,125,0.4705882352941177,0.5284679089026916,0.6588984775706261,wCBLE,A08,,split,,,ica,,,,
318,0.12720036506652832,0.018176794052124023,0.7816326530612245,0.9678301694223311,0.4761904761904762,0.787878787878788,0.6642857142857143,0.853153704837722,tLDA,A08,,split,,,ica,,,,
319,0.08948135375976562,0.010487556457519531,0.7652173913043478,0.9683319570602807,0.4166666666666667,0.7777777777777777,0.6376811594202898,0.8398843930635838,tLDA,A08,,split,,,ica,,,,
320,0.12458968162536621,0.02014446258544922,0.6997929606625259,0.9605552389481398,0.23529411764705882,0.7751937984496124,0.5641821946169773,0.8405519824147195,tLDA,A08,,split,,,ica,,,,
321,0.11858630180358887,0.019546031951904297,0.7681159420289856,0.9728079459415453,0.22222222222222224,0.7669172932330828,0.556935817805383,0.8432589758202393,tLDA,A08,,split,,,ica,,,,
322,0.1254408359527588,0.017911434173583984,0.7608695652173914,0.9666612391109664,0.4,0.7692307692307692,0.6350931677018633,0.8391068957095171,tLDA,A08,,split,,,ica,,,,
323,0.08458948135375977,0.01761794090270996,0.7039337474120083,0.9681266791500447,0.3157894736842105,0.7936507936507936,0.5926501035196687,0.8448872425303264,tLDA,A08,,split,,,ica,,,,
324,2.099229574203491,0.03468155860900879,0.9680555555555556,0.9629090909090909,0.8,0.7572815533980584,0.8333333333333333,0.8395454545454546,CBLE,A09,,overt,,,ica,,,,
325,1.3968720436096191,0.035741329193115234,0.9045454545454545,0.958452380952381,0.5454545454545454,0.8037383177570093,0.731060606060606,0.8705952380952382,CBLE,A09,,overt,,,ica,,,,
326,0.6561498641967773,0.034281253814697266,0.8939393939393939,0.9646428571428571,0.28571428571428575,0.8076923076923077,0.5825757575757575,865,CBLE,A09,,overt,,,ica,,,,
327,0.8597440719604492,0.03409838676452637,0.9363636363636363,0.96125,0.6363636363636364,0.7676767676767676,0.7848484848484849,0.8309523809523809,CBLE,A09,,overt,,,ica,,,,
328,1.1059801578521729,0.03509879112243652,0.8893939393939394,0.9698214285714286,0.5882352941176471,0.8037383177570093,0.7189393939393939,0.8705952380952382,CBLE,A09,,overt,,,ica,,,,
329,1.4779722690582275,0.06832313537597656,0.7651515151515151,0.9623809523809523,0.39999999999999997,0.8155339805825244,0.6401515151515151,0.8666666666666667,CBLE,A09,,overt,,,ica,,,,
330,2.0593721866607666,0.03724336624145508,0.9666666666666666,0.9626060606060607,0.8571428571428571,0.7692307692307693,875,0.8486363636363636,wCBLE,A09,,overt,,,ica,,,,
