,fit_time,score_time,test_roc_auc,train_roc_auc,test_f1,train_f1,test_balanced_accuracy,train_balanced_accuracy,model,n_iter,subject,session,task,acquisition,run,processing,space,recording,split,description
28,1.3191745281219482,0.03924131393432617,0.8930555555555555,0.9575345648890439,0.26666666666666666,0.72,0.575,0.8042000697107006,wCBLE,5,A02,,overt,,,ica,,,,
29,1.3108713626861572,0.03760218620300293,0.8848484848484848,0.962662708380909,0.6,0.7433628318584072,0.7477272727272727,0.8405457867092944,wCBLE,5,A02,,overt,,,ica,,,,
30,1.5511796474456787,0.07462549209594727,0.7794336810730254,0.9516554015351129,0.39999999999999997,0.6857142857142856,0.6408345752608048,0.7920724023370375,wCBLE,6,A02,,overt,,,ica,,,,
31,1.5105102062225342,0.07357287406921387,0.901639344262295,0.9545194180318478,0.631578947368421,0.761904761904762,0.7563338301043219,0.8331996792301524,wCBLE,6,A02,,overt,,,ica,,,,
32,1.6031811237335205,0.03889179229736328,0.9097222222222223,0.9489950040664574,0.5714285714285715,0.66,0.725,0.7729173928197979,wCBLE,6,A02,,overt,,,ica,,,,
33,1.433445930480957,0.03672146797180176,0.8597222222222223,0.9598001626583015,0.380952380952381,0.72,0.625,0.8042000697107006,wCBLE,6,A02,,overt,,,ica,,,,
34,1.4215035438537598,0.03443121910095215,0.9027777777777779,0.9588706866504008,0.26666666666666666,0.72,0.575,0.8042000697107006,wCBLE,6,A02,,overt,,,ica,,,,
35,1.4575598239898682,0.035712480545043945,0.8772727272727273,0.962776889700845,0.6,0.7719298245614034,0.7477272727272727,0.859442795158712,wCBLE,6,A02,,overt,,,ica,,,,
36,1.6331470012664795,0.036192893981933594,0.7794336810730254,0.9515981212051781,0.39999999999999997,0.6857142857142856,0.6408345752608048,0.7920724023370375,wCBLE,7,A02,,overt,,,ica,,,,
37,1.6380784511566162,0.03493237495422363,0.8986587183308494,0.9525146064841334,0.631578947368421,0.7407407407407408,0.7563338301043219,0.8282162905258335,wCBLE,7,A02,,overt,,,ica,,,,
38,1.7159671783447266,0.06624150276184082,0.9125000000000001,0.9511444173347277,0.5,0.6464646464646465,0.6833333333333333,0.7641454629952364,wCBLE,7,A02,,overt,,,ica,,,,
39,1.7727560997009277,0.06396031379699707,0.8541666666666667,0.9598001626583014,0.3333333333333333,0.7070707070707071,0.6,0.7954281398861391,wCBLE,7,A02,,overt,,,ica,,,,
40,1.6639466285705566,0.054782867431640625,0.8930555555555555,0.9581735796444755,0.26666666666666666,0.7070707070707071,0.575,0.7954281398861391,wCBLE,7,A02,,overt,,,ica,,,,
41,1.7192301750183105,0.03887009620666504,0.8787878787878789,0.9619776204612925,0.5263157894736842,0.7678571428571429,0.7022727272727273,0.8524777346426125,wCBLE,7,A02,,overt,,,ica,,,,
42,1.7636277675628662,0.03760099411010742,0.7824143070044709,0.9514835605453087,0.39999999999999997,0.673076923076923,0.6408345752608048,0.783451712681865,wCBLE,8,A02,,overt,,,ica,,,,
43,1.820970058441162,0.04083728790283203,0.8897168405365127,0.9534883720930234,0.631578947368421,0.7207207207207208,0.7563338301043219,0.8232329018215145,wCBLE,8,A02,,overt,,,ica,,,,
44,2.016796112060547,0.03839445114135742,0.9152777777777779,0.9506796793307772,0.5,0.653061224489796,0.6833333333333333,0.7658010921343092,wCBLE,8,A02,,overt,,,ica,,,,
45,1.9272723197937012,0.03931427001953125,0.8527777777777777,0.9608458231671895,0.43478260869565216,0.7450980392156862,0.6583333333333333,0.8217439293598234,wCBLE,8,A02,,overt,,,ica,,,,
46,1.82529878616333,0.06077265739440918,0.901388888888889,0.9593354246543511,0.26666666666666666,0.7326732673267327,0.575,0.812971999535262,wCBLE,8,A02,,overt,,,ica,,,,
47,2.132766008377075,0.037384748458862305,0.8787878787878788,0.962891071020781,0.5,0.7678571428571429,0.693939393939394,0.8524777346426125,wCBLE,8,A02,,overt,,,ica,,,,
48,1.945021152496338,0.03459024429321289,0.7794336810730254,0.9515981212051782,0.39999999999999997,0.673076923076923,0.6408345752608048,0.783451712681865,wCBLE,9,A02,,overt,,,ica,,,,
49,2.095001697540283,0.03758883476257324,0.8912071535022354,0.9531446901134151,0.631578947368421,0.7272727272727274,0.7563338301043219,0.8248940313896208,wCBLE,9,A02,,overt,,,ica,,,,
50,2.0451979637145996,0.03664064407348633,0.9111111111111112,0.9507958638317648,0.5,0.6923076923076923,0.6833333333333333,0.7975775531544091,wCBLE,9,A02,,overt,,,ica,,,,
51,2.028956174850464,0.03685569763183594,0.8500000000000001,0.9610781921691646,0.3636363636363636,0.7572815533980581,0.6166666666666667,0.8305158591843849,wCBLE,9,A02,,overt,,,ica,,,,
52,1.4817204475402832,0.0780787467956543,0.8916666666666666,0.9600325316602765,0.26666666666666666,0.72,0.575,0.8042000697107006,wCBLE,9,A02,,overt,,,ica,,,,
53,2.0689923763275146,0.03807640075683594,0.8772727272727272,0.9631194336606531,0.5263157894736842,0.7610619469026548,0.7022727272727273,0.8508221055035396,wCBLE,9,A02,,overt,,,ica,,,,
54,2.403230905532837,0.03873395919799805,0.7824143070044709,0.9514835605453087,0.39999999999999997,0.673076923076923,0.6408345752608048,0.783451712681865,wCBLE,10,A02,,overt,,,ica,,,,
55,1.438375473022461,0.03779339790344238,0.8912071535022354,0.9524573261541988,0.631578947368421,0.7155963302752292,0.7563338301043219,0.8162733417344483,wCBLE,10,A02,,overt,,,ica,,,,
56,2.583230972290039,0.05393481254577637,0.9041666666666667,0.9513186940862088,0.4761904761904762,0.6923076923076923,0.675,0.7975775531544091,wCBLE,10,A02,,overt,,,ica,,,,
57,2.3806538581848145,0.03634977340698242,0.8513888888888889,0.9622981294295341,0.4166666666666667,0.7692307692307693,0.65,0.8392877890089462,wCBLE,10,A02,,overt,,,ica,,,,
58,2.433539628982544,0.03927779197692871,0.8944444444444444,0.9600906239107703,0.26666666666666666,0.7326732673267327,0.575,0.812971999535262,wCBLE,10,A02,,overt,,,ica,,,,
59,2.3630471229553223,0.03577113151550293,0.8742424242424243,0.9639757935601736,0.5263157894736842,0.7787610619469026,0.7022727272727273,0.8610984242977848,wCBLE,10,A02,,overt,,,ica,,,,
60,2.102540969848633,0.038316965103149414,0.7824143070044709,0.9514835605453087,0.39999999999999997,0.673076923076923,0.6408345752608048,0.783451712681865,wCBLE,11,A02,,overt,,,ica,,,,
61,2.357426166534424,0.03824043273925781,0.8912071535022354,0.9528582884637415,0.631578947368421,0.7272727272727274,0.7563338301043219,0.8248940313896208,wCBLE,11,A02,,overt,,,ica,,,,
62,2.3913488388061523,0.037744760513305664,0.9027777777777778,0.9517253398396653,0.4761904761904762,0.7047619047619048,0.675,0.8063494829789706,wCBLE,11,A02,,overt,,,ica,,,,
63,2.1313843727111816,0.06213808059692383,0.8541666666666665,0.9620076681770651,0.4,0.7619047619047619,0.6416666666666667,0.8376321598698733,wCBLE,11,A02,,overt,,,ica,,,,
64,2.3925893306732178,0.0377805233001709,0.8944444444444444,0.9600906239107703,0.26666666666666666,0.7326732673267327,0.575,0.812971999535262,wCBLE,11,A02,,overt,,,ica,,,,
65,2.2977728843688965,0.035722970962524414,0.8712121212121212,0.9642612468600137,0.5,0.7787610619469026,0.693939393939394,0.8610984242977848,wCBLE,11,A02,,overt,,,ica,,,,
66,2.0251080989837646,0.07320380210876465,0.7824143070044709,0.9514835605453087,0.39999999999999997,0.673076923076923,0.6408345752608048,0.783451712681865,wCBLE,12,A02,,overt,,,ica,,,,
67,2.7591423988342285,0.03685641288757324,0.8912071535022354,0.9526864474739375,0.631578947368421,0.7272727272727274,0.7563338301043219,0.8248940313896208,wCBLE,12,A02,,overt,,,ica,,,,
68,2.7974300384521484,0.03808426856994629,0.9027777777777778,0.9516091553386777,0.4761904761904762,0.6923076923076923,0.675,0.7975775531544091,wCBLE,12,A02,,overt,,,ica,,,,
69,2.7736012935638428,0.03616952896118164,0.8527777777777779,0.9613105611711398,0.4166666666666667,0.7735849056603773,0.65,0.8464040896944347,wCBLE,12,A02,,overt,,,ica,,,,
70,2.658363103866577,0.03514575958251953,0.8944444444444444,0.9600906239107703,0.26666666666666666,0.7326732673267327,0.575,0.812971999535262,wCBLE,12,A02,,overt,,,ica,,,,
71,2.4082729816436768,0.039361000061035156,0.8727272727272727,0.9638616122402375,0.4210526315789474,0.7678571428571429,0.6484848484848484,0.8524777346426125,wCBLE,12,A02,,overt,,,ica,,,,
72,2.1488704681396484,0.03771686553955078,0.7824143070044709,0.9514835605453087,0.39999999999999997,0.673076923076923,0.6408345752608048,0.783451712681865,wCBLE,13,A02,,overt,,,ica,,,,
73,2.702441930770874,0.041330814361572266,0.8912071535022354,0.952972849123611,0.631578947368421,0.7272727272727274,0.7563338301043219,0.8248940313896208,wCBLE,13,A02,,overt,,,ica,,,,
74,2.723402500152588,0.04027104377746582,0.9055555555555557,0.9516091553386778,0.4761904761904762,0.6923076923076923,0.675,0.7975775531544091,wCBLE,13,A02,,overt,,,ica,,,,
75,2.8225293159484863,0.037809133529663086,0.8541666666666666,0.9610200999186709,0.34782608695652173,0.7572815533980581,0.6083333333333333,0.8305158591843849,wCBLE,13,A02,,overt,,,ica,,,,
76,2.611532211303711,0.038282155990600586,0.8944444444444444,0.9600906239107703,0.26666666666666666,0.7326732673267327,0.575,0.812971999535262,wCBLE,13,A02,,overt,,,ica,,,,
77,2.532266855239868,0.037387847900390625,0.8712121212121212,0.9642041562000457,0.4210526315789474,0.7787610619469026,0.6484848484848484,0.8610984242977848,wCBLE,13,A02,,overt,,,ica,,,,
78,2.0955300331115723,0.03790760040283203,0.7824143070044709,0.9514835605453087,0.39999999999999997,0.673076923076923,0.6408345752608048,0.783451712681865,wCBLE,14,A02,,overt,,,ica,,,,
79,3.017855644226074,0.03776955604553223,0.8912071535022354,0.9526864474739375,0.631578947368421,0.7272727272727274,0.7563338301043219,0.8248940313896208,wCBLE,14,A02,,overt,,,ica,,,,
80,3.0027408599853516,0.03634023666381836,0.9041666666666668,0.9514929708376902,0.4761904761904762,0.6923076923076923,0.675,0.7975775531544091,wCBLE,14,A02,,overt,,,ica,,,,
81,3.0009512901306152,0.03624892234802246,0.8513888888888889,0.9603229929127455,0.4166666666666667,0.7850467289719626,0.65,0.8551760195189961,wCBLE,14,A02,,overt,,,ica,,,,
82,2.3834712505340576,0.06552886962890625,0.8944444444444444,0.9600906239107703,0.26666666666666666,0.7326732673267327,0.575,0.812971999535262,wCBLE,14,A02,,overt,,,ica,,,,
83,2.873669385910034,0.03797507286071777,0.8712121212121212,0.9645467001598539,0.4210526315789474,0.7719298245614034,0.6484848484848484,0.859442795158712,wCBLE,14,A02,,overt,,,ica,,,,
84,2.223900079727173,0.07491207122802734,0.7824143070044709,0.9514835605453087,0.39999999999999997,0.673076923076923,0.6408345752608048,0.783451712681865,wCBLE,15,A02,,overt,,,ica,,,,
85,2.8755173683166504,0.0384526252746582,0.8912071535022354,0.9526864474739375,0.631578947368421,0.7272727272727274,0.7563338301043219,0.8248940313896208,wCBLE,15,A02,,overt,,,ica,,,,
86,2.669233798980713,0.03735756874084473,0.9055555555555557,0.9514929708376902,0.4761904761904762,0.6923076923076923,0.675,0.7975775531544091,wCBLE,15,A02,,overt,,,ica,,,,
87,2.813678503036499,0.0363154411315918,0.8569444444444444,0.9609620076681771,0.34782608695652173,0.7962962962962964,0.6083333333333333,0.8639479493435576,wCBLE,15,A02,,overt,,,ica,,,,
88,2.040566921234131,0.07401394844055176,0.8944444444444444,0.9600906239107703,0.26666666666666666,0.7326732673267327,0.575,0.812971999535262,wCBLE,15,A02,,overt,,,ica,,,,
89,2.690007209777832,0.046735525131225586,0.8712121212121212,0.9635190682804293,0.4210526315789474,0.7787610619469026,0.6484848484848484,0.8610984242977848,wCBLE,15,A02,,overt,,,ica,,,,
90,2.1132633686065674,0.057831525802612305,0.7824143070044709,0.9514835605453087,0.39999999999999997,0.673076923076923,0.6408345752608048,0.783451712681865,wCBLE,16,A02,,overt,,,ica,,,,
91,2.8873913288116455,0.03736424446105957,0.8912071535022354,0.9526864474739375,0.631578947368421,0.7272727272727274,0.7563338301043219,0.8248940313896208,wCBLE,16,A02,,overt,,,ica,,,,
92,3.1251864433288574,0.035126686096191406,0.9055555555555557,0.9516091553386778,0.4761904761904762,0.6923076923076923,0.675,0.7975775531544091,wCBLE,16,A02,,overt,,,ica,,,,
93,2.9442102909088135,0.03561139106750488,0.8583333333333333,0.960439177413733,0.4166666666666667,0.7962962962962964,0.65,0.8639479493435576,wCBLE,16,A02,,overt,,,ica,,,,
94,2.3297507762908936,0.04014086723327637,0.8944444444444444,0.9600906239107703,0.26666666666666666,0.7326732673267327,0.575,0.812971999535262,wCBLE,16,A02,,overt,,,ica,,,,
95,2.7126400470733643,0.037114620208740234,0.8712121212121212,0.9644325188399178,0.4210526315789474,0.7719298245614034,0.6484848484848484,0.859442795158712,wCBLE,16,A02,,overt,,,ica,,,,
96,2.4876482486724854,0.07457232475280762,0.7824143070044709,0.9514835605453087,0.39999999999999997,0.673076923076923,0.6408345752608048,0.783451712681865,wCBLE,17,A02,,overt,,,ica,,,,
97,2.8713767528533936,0.037615060806274414,0.8912071535022354,0.9526864474739375,0.631578947368421,0.7272727272727274,0.7563338301043219,0.8248940313896208,wCBLE,17,A02,,overt,,,ica,,,,
98,2.8468401432037354,0.036447763442993164,0.9055555555555557,0.9516091553386778,0.4761904761904762,0.6923076923076923,0.675,0.7975775531544091,wCBLE,17,A02,,overt,,,ica,,,,
99,3.12563157081604,0.0367734432220459,0.8569444444444444,0.9604972696642268,0.4166666666666667,0.7962962962962964,0.65,0.8639479493435576,wCBLE,17,A02,,overt,,,ica,,,,
100,2.6540157794952393,0.05968451499938965,0.8944444444444444,0.9600906239107703,0.26666666666666666,0.7326732673267327,0.575,0.812971999535262,wCBLE,17,A02,,overt,,,ica,,,,
101,3.3578202724456787,0.033267974853515625,0.8712121212121212,0.9636903402603335,0.4210526315789474,0.7787610619469026,0.6484848484848484,0.8610984242977848,wCBLE,17,A02,,overt,,,ica,,,,
102,2.28924822807312,0.04069828987121582,0.7824143070044709,0.9514835605453087,0.39999999999999997,0.673076923076923,0.6408345752608048,0.783451712681865,wCBLE,18,A02,,overt,,,ica,,,,
103,2.861557960510254,0.038823604583740234,0.8912071535022354,0.9526864474739375,0.631578947368421,0.7272727272727274,0.7563338301043219,0.8248940313896208,wCBLE,18,A02,,overt,,,ica,,,,
104,3.0691540241241455,0.0383150577545166,0.9055555555555557,0.9516091553386778,0.4761904761904762,0.6923076923076923,0.675,0.7975775531544091,wCBLE,18,A02,,overt,,,ica,,,,
105,3.2537550926208496,0.03713107109069824,0.8583333333333333,0.960439177413733,0.4166666666666667,0.7962962962962964,0.65,0.8639479493435576,wCBLE,18,A02,,overt,,,ica,,,,
106,2.322122812271118,0.07450151443481445,0.8944444444444444,0.9600906239107703,0.26666666666666666,0.7326732673267327,0.575,0.812971999535262,wCBLE,18,A02,,overt,,,ica,,,,
107,3.4902496337890625,0.03325843811035156,0.8712121212121212,0.9644325188399178,0.4210526315789474,0.7719298245614034,0.6484848484848484,0.859442795158712,wCBLE,18,A02,,overt,,,ica,,,,
108,2.023159980773926,0.06100821495056152,0.7824143070044709,0.9514835605453087,0.39999999999999997,0.673076923076923,0.6408345752608048,0.783451712681865,wCBLE,19,A02,,overt,,,ica,,,,
109,2.81652569770813,0.03763914108276367,0.8912071535022354,0.9526864474739375,0.631578947368421,0.7272727272727274,0.7563338301043219,0.8248940313896208,wCBLE,19,A02,,overt,,,ica,,,,
110,2.919796943664551,0.03647875785827637,0.9055555555555557,0.9516091553386778,0.4761904761904762,0.6923076923076923,0.675,0.7975775531544091,wCBLE,19,A02,,overt,,,ica,,,,
111,3.0531013011932373,0.036452531814575195,0.8583333333333333,0.960439177413733,0.4166666666666667,0.7962962962962964,0.65,0.8639479493435576,wCBLE,19,A02,,overt,,,ica,,,,
112,1.9930777549743652,0.03900480270385742,0.8944444444444444,0.9600906239107703,0.26666666666666666,0.7326732673267327,0.575,0.812971999535262,wCBLE,19,A02,,overt,,,ica,,,,
113,3.2589714527130127,0.03394317626953125,0.8712121212121212,0.9644325188399178,0.4210526315789474,0.7719298245614034,0.6484848484848484,0.859442795158712,wCBLE,19,A02,,overt,,,ica,,,,
114,2.486801862716675,0.07038235664367676,0.7824143070044709,0.9514835605453087,0.39999999999999997,0.673076923076923,0.6408345752608048,0.783451712681865,wCBLE,20,A02,,overt,,,ica,,,,
115,2.641331195831299,0.039890289306640625,0.8912071535022354,0.9526864474739375,0.631578947368421,0.7272727272727274,0.7563338301043219,0.8248940313896208,wCBLE,20,A02,,overt,,,ica,,,,
116,3.078544855117798,0.040557146072387695,0.9055555555555557,0.9516091553386778,0.4761904761904762,0.6923076923076923,0.675,0.7975775531544091,wCBLE,20,A02,,overt,,,ica,,,,
117,2.984097719192505,0.035553932189941406,0.8583333333333333,0.960439177413733,0.4166666666666667,0.7962962962962964,0.65,0.8639479493435576,wCBLE,20,A02,,overt,,,ica,,,,
118,2.6322720050811768,0.03817415237426758,0.8944444444444444,0.9600906239107703,0.26666666666666666,0.7326732673267327,0.575,0.812971999535262,wCBLE,20,A02,,overt,,,ica,,,,
119,3.3270132541656494,0.03333711624145508,0.8712121212121212,0.9644325188399178,0.4210526315789474,0.7719298245614034,0.6484848484848484,0.859442795158712,wCBLE,20,A02,,overt,,,ica,,,,
120,2.2932140827178955,0.04220700263977051,0.7824143070044709,0.9514835605453087,0.39999999999999997,0.673076923076923,0.6408345752608048,0.783451712681865,wCBLE,21,A02,,overt,,,ica,,,,
121,2.780101776123047,0.03845977783203125,0.8912071535022354,0.9526864474739375,0.631578947368421,0.7272727272727274,0.7563338301043219,0.8248940313896208,wCBLE,21,A02,,overt,,,ica,,,,
122,3.1156251430511475,0.03650951385498047,0.9055555555555557,0.9516091553386778,0.4761904761904762,0.6923076923076923,0.675,0.7975775531544091,wCBLE,21,A02,,overt,,,ica,,,,
123,3.2808542251586914,0.0359036922454834,0.8583333333333333,0.960439177413733,0.4166666666666667,0.7962962962962964,0.65,0.8639479493435576,wCBLE,21,A02,,overt,,,ica,,,,
124,2.361131429672241,0.07288193702697754,0.8944444444444444,0.9600906239107703,0.26666666666666666,0.7326732673267327,0.575,0.812971999535262,wCBLE,21,A02,,overt,,,ica,,,,
125,3.4254391193389893,0.03503847122192383,0.8712121212121212,0.9644325188399178,0.4210526315789474,0.7719298245614034,0.6484848484848484,0.859442795158712,wCBLE,21,A02,,overt,,,ica,,,,
126,2.142106533050537,0.0677342414855957,0.7824143070044709,0.9514835605453087,0.39999999999999997,0.673076923076923,0.6408345752608048,0.783451712681865,wCBLE,22,A02,,overt,,,ica,,,,
127,2.811873435974121,0.037308454513549805,0.8912071535022354,0.9526864474739375,0.631578947368421,0.7272727272727274,0.7563338301043219,0.8248940313896208,wCBLE,22,A02,,overt,,,ica,,,,
128,2.926358938217163,0.03746914863586426,0.9055555555555557,0.9516091553386778,0.4761904761904762,0.6923076923076923,0.675,0.7975775531544091,wCBLE,22,A02,,overt,,,ica,,,,
129,3.368055582046509,0.036267995834350586,0.8583333333333333,0.960439177413733,0.4166666666666667,0.7962962962962964,0.65,0.8639479493435576,wCBLE,22,A02,,overt,,,ica,,,,
130,2.494107484817505,0.03947710990905762,0.8944444444444444,0.9600906239107703,0.26666666666666666,0.7326732673267327,0.575,0.812971999535262,wCBLE,22,A02,,overt,,,ica,,,,
131,3.544020652770996,0.03541731834411621,0.8712121212121212,0.9644325188399178,0.4210526315789474,0.7719298245614034,0.6484848484848484,0.859442795158712,wCBLE,22,A02,,overt,,,ica,,,,
132,2.383657217025757,0.0752861499786377,0.7824143070044709,0.9514835605453087,0.39999999999999997,0.673076923076923,0.6408345752608048,0.783451712681865,wCBLE,23,A02,,overt,,,ica,,,,
133,2.819204092025757,0.03922843933105469,0.8912071535022354,0.9526864474739375,0.631578947368421,0.7272727272727274,0.7563338301043219,0.8248940313896208,wCBLE,23,A02,,overt,,,ica,,,,
134,3.168644428253174,0.035907745361328125,0.9055555555555557,0.9516091553386778,0.4761904761904762,0.6923076923076923,0.675,0.7975775531544091,wCBLE,23,A02,,overt,,,ica,,,,
135,3.3203206062316895,0.035947561264038086,0.8583333333333333,0.960439177413733,0.4166666666666667,0.7962962962962964,0.65,0.8639479493435576,wCBLE,23,A02,,overt,,,ica,,,,
136,2.4098973274230957,0.06678247451782227,0.8944444444444444,0.9600906239107703,0.26666666666666666,0.7326732673267327,0.575,0.812971999535262,wCBLE,23,A02,,overt,,,ica,,,,
137,3.4028875827789307,0.037539005279541016,0.8712121212121212,0.9644325188399178,0.4210526315789474,0.7719298245614034,0.6484848484848484,0.859442795158712,wCBLE,23,A02,,overt,,,ica,,,,
138,2.4498536586761475,0.03816556930541992,0.7824143070044709,0.9514835605453087,0.39999999999999997,0.673076923076923,0.6408345752608048,0.783451712681865,wCBLE,24,A02,,overt,,,ica,,,,
139,3.0091254711151123,0.03662872314453125,0.8912071535022354,0.9526864474739375,0.631578947368421,0.7272727272727274,0.7563338301043219,0.8248940313896208,wCBLE,24,A02,,overt,,,ica,,,,
140,3.1064670085906982,0.036838531494140625,0.9055555555555557,0.9516091553386778,0.4761904761904762,0.6923076923076923,0.675,0.7975775531544091,wCBLE,24,A02,,overt,,,ica,,,,
141,3.3624908924102783,0.03604626655578613,0.8583333333333333,0.960439177413733,0.4166666666666667,0.7962962962962964,0.65,0.8639479493435576,wCBLE,24,A02,,overt,,,ica,,,,
142,2.4749605655670166,0.03894495964050293,0.8944444444444444,0.9600906239107703,0.26666666666666666,0.7326732673267327,0.575,0.812971999535262,wCBLE,24,A02,,overt,,,ica,,,,
143,3.2533740997314453,0.034693002700805664,0.8712121212121212,0.9644325188399178,0.4210526315789474,0.7719298245614034,0.6484848484848484,0.859442795158712,wCBLE,24,A02,,overt,,,ica,,,,
144,2.3583595752716064,0.0752267837524414,0.7824143070044709,0.9514835605453087,0.39999999999999997,0.673076923076923,0.6408345752608048,0.783451712681865,wCBLE,25,A02,,overt,,,ica,,,,
145,2.9477477073669434,0.03729391098022461,0.8912071535022354,0.9526864474739375,0.631578947368421,0.7272727272727274,0.7563338301043219,0.8248940313896208,wCBLE,25,A02,,overt,,,ica,,,,
